Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC08_L2SP_044033_20200215_20200823_02_T1,LC08_L1TP_044033_20200215_20200823_02_T1,LC80440332020046LGN00,2020/02/15,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/08/23,2020/08/23,2020-02-15 18:45:26.85088,2020-02-15 18:45:58.620879,LGN,DAY,  56.43,  56.41,489,5,    7.637,    4.981,    5.789,LPGS_15.3.1c,33.85431555,151.72917029,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'14.98"N,121°40'25.61"W,39°57'32.18"N,122°59'55.79"W,39°55'39.79"N,120°18'34.92"W,37°51'10.62"N,122°59'55.90"W,37°49'26.33"N,120°23'16.55"W, 38.90416,-121.67378, 39.95894,-122.99883, 39.92772,-120.30970, 37.85295,-122.99886, 37.82398,-120.38793,LC08_L2SP_044033_20200215_20200823_02_T1,LC80440332020046LGN00
LC08_L2SP_045032_20200222_20200822_02_T1,LC08_L1TP_045032_20200222_20200822_02_T1,LC80450322020053LGN00,2020/02/22,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/08/22,2020/08/22,2020-02-22 18:51:12.020366,2020-02-22 18:51:43.790365,LGN,DAY,   0.97,   0.95,1168,5,    7.037,    4.156,    5.679,LPGS_15.3.1c,35.08009390,151.60993323,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.50"N,122°46'33.85"W,41°22'57.97"N,124°09'40.64"W,41°22'38.42"N,121°23'16.69"W,39°15'41.40"N,124°07'31.76"W,39°15'23.26"N,121°26'15.54"W, 40.33264,-122.77607, 41.38277,-124.16129, 41.37734,-121.38797, 39.26150,-124.12549, 39.25646,-121.43765,LC08_L2SP_045032_20200222_20200822_02_T1,LC80450322020053LGN00
LC08_L2SP_045033_20200222_20200822_02_T1,LC08_L1TP_045033_20200222_20200822_02_T1,LC80450332020053LGN00,2020/02/22,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/08/22,2020/08/22,2020-02-22 18:51:35.902934,2020-02-22 18:52:07.672933,LGN,DAY,   1.15,  12.66,939,5,    6.394,    3.910,    5.059,LPGS_15.3.1c,36.20243196,150.72646427,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.88"N,123°13'22.30"W,39°57'12.56"N,124°35'10.64"W,39°57'31.75"N,121°52'04.22"W,37°49'35.98"N,124°32'22.78"W,37°49'53.76"N,121°54'04.03"W, 38.90441,-123.22286, 39.95349,-124.58629, 39.95882,-121.86784, 37.82666,-124.53966, 37.83160,-121.90112,LC08_L2SP_045033_20200222_20200822_02_T1,LC80450332020053LGN00
LC08_L2SP_044032_20200302_20200822_02_T1,LC08_L1TP_044032_20200302_20200822_02_T1,LC80440322020062LGN00,2020/03/02,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/08/22,2020/08/22,2020-03-02 18:44:58.152206,2020-03-02 18:45:29.922205,LGN,DAY,   1.24,   1.24,801,5,    7.857,    4.636,    6.344,LPGS_15.3.1c,38.34222765,150.45293739,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.11"N,121°14'12.88"W,41°23'26.05"N,122°34'57.18"W,41°20'52.51"N,119°50'22.96"W,39°17'26.05"N,122°35'43.08"W,39°15'03.38"N,119°56'09.71"W, 40.33253,-121.23691, 41.39057,-122.58255, 41.34792,-119.83971, 39.29057,-122.59530, 39.25094,-119.93603,LC08_L2SP_044032_20200302_20200822_02_T1,LC80440322020062LGN00
LC08_L2SP_044033_20200302_20200822_02_T1,LC08_L1TP_044033_20200302_20200822_02_T1,LC80440332020062LGN00,2020/03/02,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/08/22,2020/08/22,2020-03-02 18:45:22.030538,2020-03-02 18:45:53.800537,LGN,DAY,   1.88,   1.88,1171,5,    6.890,    4.149,    5.501,LPGS_15.3.1c,39.44478068,149.46801819,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.16"N,121°41'00.64"W,39°57'32.18"N,123°00'33.73"W,39°55'40.66"N,120°19'12.79"W,37°51'10.62"N,123°00'32.72"W,37°49'27.12"N,120°23'53.30"W, 38.90449,-121.68351, 39.95894,-123.00937, 39.92796,-120.32022, 37.85295,-123.00909, 37.82420,-120.39814,LC08_L2SP_044033_20200302_20200822_02_T1,LC80440332020062LGN00
LC08_L2SP_045032_20200309_20200822_02_T1,LC08_L1TP_045032_20200309_20200822_02_T1,LC80450322020069LGN00,2020/03/09,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/08/22,2020/08/22,2020-03-09 18:51:06.072875,2020-03-09 18:51:37.842874,LGN,DAY,  35.52,  34.89,808,5,    6.606,    4.596,    4.744,LPGS_15.3.1c,41.00503005,149.57615286,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.79"N,122°47'02.47"W,41°22'57.72"N,124°10'06.49"W,41°22'38.78"N,121°23'42.54"W,39°15'41.15"N,124°07'56.82"W,39°15'23.58"N,121°26'40.56"W, 40.33272,-122.78402, 41.38270,-124.16847, 41.37744,-121.39515, 39.26143,-124.13245, 39.25655,-121.44460,LC08_L2SP_045032_20200309_20200822_02_T1,LC80450322020069LGN00
LC08_L2SP_045033_20200309_20200822_02_T1,LC08_L1TP_045033_20200309_20200822_02_T1,LC80450332020069LGN00,2020/03/09,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/08/22,2020/08/22,2020-03-09 18:51:29.951206,2020-03-09 18:52:01.721205,LGN,DAY,  16.48,  21.65,841,5,    5.911,    3.933,    4.413,LPGS_15.3.1c,42.09230969,148.50040325,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.60"N,123°13'49.94"W,39°57'12.24"N,124°35'35.92"W,39°57'32"N,121°52'29.50"W,37°49'35.65"N,124°32'47.33"W,37°49'54.01"N,121°54'28.58"W, 38.90461,-123.23054, 39.95340,-124.59331, 39.95889,-121.87486, 37.82657,-124.54648, 37.83167,-121.90794,LC08_L2SP_045033_20200309_20200822_02_T1,LC80450332020069LGN00
LC08_L2SP_045032_20200325_20200822_02_T1,LC08_L1TP_045032_20200325_20200822_02_T1,LC80450322020085LGN00,2020/03/25,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/08/22,2020/08/22,2020-03-25 18:50:57.645361,2020-03-25 18:51:29.41536,LGN,DAY,  41.26,  40.51,390,5,    7.304,    5.043,    5.283,LPGS_15.3.1c,47.23409974,147.48977066,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.73"N,122°47'11.58"W,41°22'57.58"N,124°10'19.38"W,41°22'38.96"N,121°23'55.43"W,39°15'41.04"N,124°08'09.31"W,39°15'23.76"N,121°26'53.09"W, 40.33298,-122.78655, 41.38266,-124.17205, 41.37749,-121.39873, 39.26140,-124.13592, 39.25660,-121.44808,LC08_L2SP_045032_20200325_20200822_02_T1,LC80450322020085LGN00
LC08_L2SP_045033_20200325_20200822_02_T1,LC08_L1TP_045033_20200325_20200822_02_T1,LC80450332020085LGN00,2020/03/25,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/08/22,2020/08/22,2020-03-25 18:51:21.5364,2020-03-25 18:51:53.306399,LGN,DAY,  31.98,  22.96,428,5,    6.894,    4.677,    5.064,LPGS_15.3.1c,48.28395222,146.16070536,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'14.83"N,123°13'59.59"W,39°57'02.34"N,124°35'48.34"W,39°57'22.39"N,121°52'42.31"W,37°49'35.51"N,124°32'59.60"W,37°49'54.12"N,121°54'40.86"W, 38.90412,-123.23322, 39.95065,-124.59676, 39.95622,-121.87842, 37.82653,-124.54989, 37.83170,-121.91135,LC08_L2SP_045033_20200325_20200822_02_T1,LC80450332020085LGN00
LC08_L2SP_044032_20200403_20200822_02_T1,LC08_L1TP_044032_20200403_20200822_02_T1,LC80440322020094LGN00,2020/04/03,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/08/22,2020/08/22,2020-04-03 18:44:41.342943,2020-04-03 18:45:13.112942,LGN,DAY,   0.53,   0.53,725,5,    7.222,    4.323,    5.785,LPGS_15.3.1c,50.67205583,146.16259580,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.22"N,121°14'27.38"W,41°23'26.12"N,122°35'10.10"W,41°20'52.84"N,119°50'35.84"W,39°17'26.09"N,122°35'55.61"W,39°15'03.71"N,119°56'22.20"W, 40.33256,-121.24094, 41.39059,-122.58614, 41.34801,-119.84329, 39.29058,-122.59878, 39.25103,-119.93950,LC08_L2SP_044032_20200403_20200822_02_T1,LC80440322020094LGN00
LC08_L2SP_044033_20200403_20200822_02_T1,LC08_L1TP_044033_20200403_20200822_02_T1,LC80440332020094LGN00,2020/04/03,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/08/22,2020/08/22,2020-04-03 18:45:05.221275,2020-04-03 18:45:36.991274,LGN,DAY,   0.36,   0.36,1067,5,    6.205,    4.019,    4.727,LPGS_15.3.1c,51.69620275,144.65994033,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.24"N,121°41'14.53"W,39°57'32.18"N,123°00'46.37"W,39°55'40.94"N,120°19'25.43"W,37°51'20.38"N,123°00'45"W,37°49'37.13"N,120°24'05.22"W, 38.90451,-121.68737, 39.95894,-123.01288, 39.92804,-120.32373, 37.85566,-123.01250, 37.82698,-120.40145,LC08_L2SP_044033_20200403_20200822_02_T1,LC80440332020094LGN00
LC08_L2SP_045032_20200410_20200822_02_T1,LC08_L1TP_045032_20200410_20200822_02_T1,LC80450322020101LGN00,2020/04/10,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/08/22,2020/08/22,2020-04-10 18:50:49.717696,2020-04-10 18:51:21.487695,LGN,DAY,  18.30,  18.05,823,5,    5.873,    4.114,    4.191,LPGS_15.3.1c,53.23800751,144.99523545,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.73"N,122°47'43.84"W,41°23'07.04"N,124°10'45.41"W,41°22'49.04"N,121°24'21.02"W,39°15'40.79"N,124°08'34.37"W,39°15'24.08"N,121°27'18.11"W, 40.33298,-122.79551, 41.38529,-124.17928, 41.38029,-121.40584, 39.26133,-124.14288, 39.25669,-121.45503,LC08_L2SP_045032_20200410_20200822_02_T1,LC80450322020101LGN00
LC08_L2SP_044032_20200419_20200822_02_T1,LC08_L1TP_044032_20200419_20200822_02_T1,LC80440322020110LGN00,2020/04/19,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/08/22,2020/08/22,2020-04-19 18:44:35.038245,2020-04-19 18:45:06.808244,LGN,DAY,  54.33,  54.33,221,5,    7.260,    4.633,    5.589,LPGS_15.3.1c,56.31873499,143.25763534,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.58"N,121°15'30.17"W,41°23'26.34"N,122°36'14.69"W,41°20'54.60"N,119°51'40.28"W,39°17'26.30"N,122°36'58.21"W,39°15'05.36"N,119°57'24.70"W, 40.33266,-121.25838, 41.39065,-122.60408, 41.34850,-119.86119, 39.29064,-122.61617, 39.25149,-119.95686,LC08_L2SP_044032_20200419_20200822_02_T1,LC80440322020110LGN00
LC08_L2SP_044033_20200419_20200822_02_T1,LC08_L1TP_044033_20200419_20200822_02_T1,LC80440332020110LGN00,2020/04/19,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/08/22,2020/08/22,2020-04-19 18:44:58.920812,2020-04-19 18:45:30.690812,LGN,DAY,  29.98,  30.03,478,5,    6.240,    4.279,    4.542,LPGS_15.3.1c,57.28602215,141.37863476,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.77"N,121°42'17.14"W,39°57'32.18"N,123°01'49.58"W,39°55'42.38"N,120°20'28.57"W,37°51'10.62"N,123°01'46.38"W,37°49'28.74"N,120°25'06.89"W, 38.90438,-121.70476, 39.95894,-123.03044, 39.92844,-120.34127, 37.85295,-123.02955, 37.82465,-120.41858,LC08_L2SP_044033_20200419_20200822_02_T1,LC80440332020110LGN00
LC08_L2SP_045032_20200426_20200822_02_T1,LC08_L1TP_045032_20200426_20200822_02_T1,LC80450322020117LGN00,2020/04/26,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/08/22,2020/08/22,2020-04-26 18:50:42.295655,2020-04-26 18:51:14.065654,LGN,DAY,   0.88,   2.32,1271,5,    4.682,    3.100,    3.510,LPGS_15.3.1c,58.49573679,141.68248217,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.40"N,122°48'36.29"W,41°22'56.78"N,124°11'36.89"W,41°22'40.01"N,121°25'12.90"W,39°15'40.32"N,124°09'24.41"W,39°15'24.77"N,121°28'08.18"W, 40.33289,-122.81008, 41.38244,-124.19358, 41.37778,-121.42025, 39.26120,-124.15678, 39.25688,-121.46894,LC08_L2SP_045032_20200426_20200822_02_T1,LC80450322020117LGN00
LC08_L2SP_045033_20200426_20200822_02_T1,LC08_L1TP_045033_20200426_20200822_02_T1,LC80450332020117LGN00,2020/04/26,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/08/22,2020/08/22,2020-04-26 18:51:06.178223,2020-04-26 18:51:37.948222,LGN,DAY,   2.72,  16.01,891,5,    4.473,    3.205,    3.119,LPGS_15.3.1c,59.43107799,139.61258808,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.45"N,123°15'22.90"W,39°57'10.84"N,124°37'17.04"W,39°57'32.98"N,121°54'10.66"W,37°49'34.36"N,124°34'25.46"W,37°49'54.91"N,121°56'06.76"W, 38.90457,-123.25636, 39.95301,-124.62140, 39.95916,-121.90296, 37.82621,-124.57374, 37.83192,-121.93521,LC08_L2SP_045033_20200426_20200822_02_T1,LC80450332020117LGN00
LC08_L2SP_044032_20200505_20200820_02_T1,LC08_L1TP_044032_20200505_20200820_02_T1,LC80440322020126LGN00,2020/05/05,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/08/20,2020/08/20,2020-05-05 18:44:26.176289,2020-05-05 18:44:57.946288,LGN,DAY,   4.59,   4.59,1050,5,    5.519,    3.681,    4.112,LPGS_15.3.1c,60.94426879,139.38385422,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.58"N,121°16'06.38"W,41°23'26.48"N,122°36'53.46"W,41°20'55.68"N,119°52'18.98"W,39°17'16.69"N,122°37'35.83"W,39°14'56.62"N,119°58'02.64"W, 40.33266,-121.26844, 41.39069,-122.61485, 41.34880,-119.87194, 39.28797,-122.62662, 39.24906,-119.96740,LC08_L2SP_044032_20200505_20200820_02_T1,LC80440322020126LGN00
LC08_L2SP_044033_20200505_20200820_02_T1,LC08_L1TP_044033_20200505_20200820_02_T1,LC80440332020126LGN00,2020/05/05,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/08/20,2020/08/20,2020-05-05 18:44:50.058856,2020-05-05 18:45:21.828855,LGN,DAY,   0.64,   0.64,1346,5,    5.274,    3.727,    3.732,LPGS_15.3.1c,61.83158464,137.05251486,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.80"N,121°42'53.14"W,39°57'32.15"N,123°02'27.53"W,39°55'43.28"N,120°21'06.44"W,37°51'10.62"N,123°02'23.24"W,37°49'29.57"N,120°25'43.64"W, 38.90439,-121.71476, 39.95893,-123.04098, 39.92869,-120.35179, 37.85295,-123.03979, 37.82488,-120.42879,LC08_L2SP_044033_20200505_20200820_02_T1,LC80440332020126LGN00
LC08_L2SP_044032_20200521_20200820_02_T1,LC08_L1TP_044032_20200521_20200820_02_T1,LC80440322020142LGN00,2020/05/21,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/08/20,2020/08/20,2020-05-21 18:44:27.492275,2020-05-21 18:44:59.262274,LGN,DAY,  29.81,  29.81,799,5,    5.464,    3.765,    3.959,LPGS_15.3.1c,64.19386019,134.91334630,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.08"N,121°12'58.25"W,41°23'25.76"N,122°33'39.67"W,41°20'50.35"N,119°49'05.63"W,39°17'25.76"N,122°34'27.95"W,39°15'01.40"N,119°54'54.72"W, 40.33280,-121.21618, 41.39049,-122.56102, 41.34732,-119.81823, 39.29049,-122.57443, 39.25039,-119.91520,LC08_L2SP_044032_20200521_20200820_02_T1,LC80440322020142LGN00
LC08_L2SP_044033_20200521_20200820_02_T1,LC08_L1TP_044033_20200521_20200820_02_T1,LC80440332020142LGN00,2020/05/21,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/08/20,2020/08/20,2020-05-21 18:44:51.38755,2020-05-21 18:45:23.157549,LGN,DAY,   0.50,   0.50,1386,5,    4.854,    3.495,    3.368,LPGS_15.3.1c,64.98308091,132.12021350,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'14.76"N,121°39'52.24"W,39°57'32.18"N,122°59'30.48"W,39°55'39.18"N,120°18'09.68"W,37°51'10.62"N,122°59'31.34"W,37°49'25.75"N,120°22'52.03"W, 38.90410,-121.66451, 39.95894,-122.99180, 39.92755,-120.30269, 37.85295,-122.99204, 37.82382,-120.38112,LC08_L2SP_044033_20200521_20200820_02_T1,LC80440332020142LGN00
LC08_L2SP_045032_20200528_20200820_02_T1,LC08_L1TP_045032_20200528_20200820_02_T1,LC80450322020149LGN00,2020/05/28,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/08/20,2020/08/20,2020-05-28 18:50:39.396115,2020-05-28 18:51:11.166115,LGN,DAY,   0.23,   1.66,1320,5,    4.557,    3.242,    3.202,LPGS_15.3.1c,65.09760979,132.92011533,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.19"N,122°45'07.06"W,41°23'08.59"N,124°08'10.43"W,41°22'46.85"N,121°21'46.08"W,39°15'42.23"N,124°06'04.18"W,39°15'22.07"N,121°24'47.95"W, 40.33283,-122.75196, 41.38572,-124.13623, 41.37968,-121.36280, 39.26173,-124.10116, 39.25613,-121.41332,LC08_L2SP_045032_20200528_20200820_02_T1,LC80450322020149LGN00
LC08_L2SP_045033_20200528_20200820_02_T1,LC08_L1TP_045033_20200528_20200820_02_T1,LC80450332020149LGN00,2020/05/28,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/08/20,2020/08/20,2020-05-28 18:51:03.287155,2020-05-28 18:51:35.057154,LGN,DAY,   1.88,  37.19,1014,5,    4.384,    3.083,    3.118,LPGS_15.3.1c,65.84199198,129.96122444,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.73"N,123°12'00.54"W,39°57'13.61"N,124°33'54.79"W,39°57'30.85"N,121°50'35.74"W,37°49'36.95"N,124°31'09.19"W,37°49'52.97"N,121°52'38.14"W, 38.90437,-123.20015, 39.95378,-124.56522, 39.95857,-121.84326, 37.82693,-124.51922, 37.83138,-121.87726,LC08_L2SP_045033_20200528_20200820_02_T1,LC80450332020149LGN00
LC08_L2SP_044032_20200606_20200824_02_T1,LC08_L1TP_044032_20200606_20200824_02_T1,LC80440322020158LGN00,2020/06/06,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/08/24,2020/08/24,2020-06-06 18:44:34.735245,2020-06-06 18:45:06.505244,LGN,DAY,  25.30,  25.30,516,5,    6.230,    4.343,    4.467,LPGS_15.3.1c,65.79621069,130.64976426,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.79"N,121°12'50.04"W,41°23'25.73"N,122°33'26.75"W,41°20'49.99"N,119°48'52.74"W,39°17'25.73"N,122°34'15.42"W,39°15'01.08"N,119°54'42.23"W, 40.33272,-121.21390, 41.39048,-122.55743, 41.34722,-119.81465, 39.29048,-122.57095, 39.25030,-119.91173,LC08_L2SP_044032_20200606_20200824_02_T1,LC80440322020158LGN00
LC08_L2SP_044033_20200606_20200825_02_T1,LC08_L1TP_044033_20200606_20200825_02_T1,LC80440332020158LGN00,2020/06/06,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/08/25,2020/08/25,2020-06-06 18:44:58.622049,2020-06-06 18:45:30.392048,LGN,DAY,   7.51,   7.51,1166,5,    4.988,    3.513,    3.541,LPGS_15.3.1c,66.48871604,127.53745319,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.09"N,121°39'43.31"W,39°57'32.18"N,122°59'17.84"W,39°55'38.89"N,120°17'57.05"W,37°51'10.62"N,122°59'19.07"W,37°49'25.50"N,120°22'39.76"W, 38.90447,-121.66203, 39.95894,-122.98829, 39.92747,-120.29918, 37.85295,-122.98863, 37.82375,-120.37771,LC08_L2SP_044033_20200606_20200825_02_T1,LC80440332020158LGN00
LC08_L2SP_045033_20200613_20200823_02_T1,LC08_L1TP_045033_20200613_20200823_02_T1,LC80450332020165LGN00,2020/06/13,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/08/23,2020/08/23,2020-06-13 18:51:13.699951,2020-06-13 18:51:45.46995,LGN,DAY,  33.59,  37.19,547,5,    5.318,    3.592,    3.922,LPGS_15.3.1c,66.65478299,126.09790521,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'14.80"N,123°12'39.71"W,39°57'13.10"N,124°34'32.74"W,39°57'31.36"N,121°51'26.28"W,37°49'36.48"N,124°31'45.98"W,37°49'53.44"N,121°53'27.24"W, 38.90411,-123.21103, 39.95364,-124.57576, 39.95871,-121.85730, 37.82680,-124.52944, 37.83151,-121.89090,LC08_L2SP_045033_20200613_20200823_02_T1,LC80450332020165LGN00
LC08_L2SP_044032_20200622_20200823_02_T1,LC08_L1TP_044032_20200622_20200823_02_T1,LC80440322020174LGN00,2020/06/22,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/08/23,2020/08/23,2020-06-22 18:44:43.908555,2020-06-22 18:45:15.678554,LGN,DAY,   0.05,   0.05,1041,5,    4.743,    3.215,    3.487,LPGS_15.3.1c,65.83727775,128.20709293,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.65"N,121°13'15.56"W,41°23'25.84"N,122°33'52.60"W,41°20'50.71"N,119°49'18.52"W,39°17'25.84"N,122°34'40.48"W,39°15'01.73"N,119°55'07.21"W, 40.33268,-121.22099, 41.39051,-122.56461, 41.34742,-119.82181, 39.29051,-122.57791, 39.25048,-119.91867,LC08_L2SP_044032_20200622_20200823_02_T1,LC80440322020174LGN00
LC08_L2SP_044033_20200622_20200824_02_T1,LC08_L1TP_044033_20200622_20200823_02_T1,LC80440332020174LGN00,2020/06/22,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/08/24,2020/08/23,2020-06-22 18:45:07.795358,2020-06-22 18:45:39.565357,LGN,DAY,   0.13,   0.13,1407,5,    4.344,    3.012,    3.130,LPGS_15.3.1c,66.47397050,125.02801343,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.70"N,121°40'08.62"W,39°57'32.18"N,122°59'43.15"W,39°55'39.47"N,120°18'22.32"W,37°51'10.62"N,122°59'43.62"W,37°49'26.04"N,120°23'04.27"W, 38.90436,-121.66906, 39.95894,-122.99532, 39.92763,-120.30620, 37.85295,-122.99545, 37.82390,-120.38452,LC08_L2SP_044033_20200622_20200824_02_T1,LC80440332020174LGN00
LC08_L2SP_045032_20200629_20200823_02_T1,LC08_L1TP_045032_20200629_20200823_02_T1,LC80450322020181LGN00,2020/06/29,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/08/23,2020/08/23,2020-06-29 18:50:58.076055,2020-06-29 18:51:29.846055,LGN,DAY,   0.23,   0.23,1344,5,    3.944,    2.808,    2.769,LPGS_15.3.1c,65.43040174,128.02299399,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.12"N,122°45'58.72"W,41°23'08.09"N,124°09'02.09"W,41°22'47.60"N,121°22'37.74"W,39°15'41.76"N,124°06'54.22"W,39°15'22.75"N,121°25'38.03"W, 40.33281,-122.76631, 41.38558,-124.15058, 41.37989,-121.37715, 39.26160,-124.11506, 39.25632,-121.42723,LC08_L2SP_045032_20200629_20200823_02_T1,LC80450322020181LGN00
LC08_L2SP_045033_20200629_20200823_02_T1,LC08_L1TP_045033_20200629_20200823_02_T1,LC80450332020181LGN00,2020/06/29,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/08/23,2020/08/23,2020-06-29 18:51:21.967095,2020-06-29 18:51:53.737094,LGN,DAY,   0.18,   0.38,1047,5,    3.471,    2.421,    2.488,LPGS_15.3.1c,66.06357602,124.89560339,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.26"N,123°12'52.09"W,39°57'12.92"N,124°34'45.37"W,39°57'31.50"N,121°51'38.95"W,37°49'36.30"N,124°31'58.26"W,37°49'53.54"N,121°53'39.52"W, 38.90424,-123.21447, 39.95359,-124.57927, 39.95875,-121.86082, 37.82675,-124.53285, 37.83154,-121.89431,LC08_L2SP_045033_20200629_20200823_02_T1,LC80450332020181LGN00
LC08_L2SP_044032_20200708_20200912_02_T1,LC08_L1TP_044032_20200708_20200912_02_T1,LC80440322020190LGN00,2020/07/08,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/12,2020/09/12,2020-07-08 18:44:51.053417,2020-07-08 18:45:22.823416,LGN,DAY,   0.01,   0.01,1048,5,    5.241,    3.598,    3.811,LPGS_15.3.1,64.58544570,128.65455452,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.40"N,121°13'14.20"W,41°23'25.84"N,122°33'52.60"W,41°20'50.71"N,119°49'18.52"W,39°17'25.84"N,122°34'40.48"W,39°15'01.73"N,119°55'07.21"W, 40.33289,-121.22061, 41.39051,-122.56461, 41.34742,-119.82181, 39.29051,-122.57791, 39.25048,-119.91867,LC08_L2SP_044032_20200708_20200912_02_T1,LC80440322020190LGN00
