Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC08_L2SP_044032_20200130_20200823_02_T1,LC08_L1TP_044032_20200130_20200823_02_T1,LC80440322020030LGN00,2020-01-30,T1,2,44,32,44,32,NADIR,0.0,2020/08/23,2020/08/23,2020-01-30 18:45:06.810008,2020-01-30 18:45:38.580007,LGN,DAY,41.08,41.08,419,5,8.607,5.083,6.946,LPGS_15.3.1c,28.13108311,154.82175037,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.29""N","121°13'05.92""W","41°23'25.76""N","122°33'39.67""W","41°20'50.71""N","119°49'18.52""W","39°17'25.76""N","122°34'27.95""W","39°15'01.73""N","119°55'07.21""W",40.33258,-121.21831,41.39049,-122.56102,41.34742,-119.82181,39.29049,-122.57443,39.25048,-119.91867,LC08_L2SP_044032_20200130_20200823_02_T1,LC80440322020030LGN00
LC08_L2SP_045032_20200206_20200823_02_T1,LC08_L1TP_045032_20200206_20200823_02_T1,LC80450322020037LGN00,2020-02-06,T1,2,45,32,45,32,NADIR,0.0,2020/08/23,2020/08/23,2020-02-06 18:51:15.349383,2020-02-06 18:51:47.119382,LGN,DAY,6.18,6.08,996,5,7.894,4.644,6.383,LPGS_15.3.1c,29.98053767,153.80090073,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.15""N","122°45'43.99""W","41°22'58.48""N","124°08'48.98""W","41°22'37.67""N","121°22'25.07""W","39°15'41.90""N","124°06'41.72""W","39°15'22.57""N","121°25'25.50""W",40.33282,-122.76222,41.38291,-124.14694,41.37713,-121.37363,39.26164,-124.11159,39.25627,-121.42375,LC08_L2SP_045032_20200206_20200823_02_T1,LC80450322020037LGN00
LC08_L2SP_044033_20200215_20200823_02_T1,LC08_L1TP_044033_20200215_20200823_02_T1,LC80440332020046LGN00,2020-02-15,T1,2,44,33,44,33,NADIR,0.0,2020/08/23,2020/08/23,2020-02-15 18:45:26.85088,2020-02-15 18:45:58.620879,LGN,DAY,56.43,56.41,489,5,7.637,4.981,5.789,LPGS_15.3.1c,33.85431555,151.72917029,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"38°54'14.98""N","121°40'25.61""W","39°57'32.18""N","122°59'55.79""W","39°55'39.79""N","120°18'34.92""W","37°51'10.62""N","122°59'55.90""W","37°49'26.33""N","120°23'16.55""W",38.90416,-121.67378,39.95894,-122.99883,39.92772,-120.3097,37.85295,-122.99886,37.82398,-120.38793,LC08_L2SP_044033_20200215_20200823_02_T1,LC80440332020046LGN00
LC08_L2SP_045032_20200222_20200822_02_T1,LC08_L1TP_045032_20200222_20200822_02_T1,LC80450322020053LGN00,2020-02-22,T1,2,45,32,45,32,NADIR,0.0,2020/08/22,2020/08/22,2020-02-22 18:51:12.020366,2020-02-22 18:51:43.790365,LGN,DAY,0.97,0.95,1168,5,7.037,4.156,5.679,LPGS_15.3.1c,35.0800939,151.60993323,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.50""N","122°46'33.85""W","41°22'57.97""N","124°09'40.64""W","41°22'38.42""N","121°23'16.69""W","39°15'41.40""N","124°07'31.76""W","39°15'23.26""N","121°26'15.54""W",40.33264,-122.77607,41.38277,-124.16129,41.37734,-121.38797,39.2615,-124.12549,39.25646,-121.43765,LC08_L2SP_045032_20200222_20200822_02_T1,LC80450322020053LGN00
LC08_L2SP_044032_20200302_20200822_02_T1,LC08_L1TP_044032_20200302_20200822_02_T1,LC80440322020062LGN00,2020-03-02,T1,2,44,32,44,32,NADIR,0.0,2020/08/22,2020/08/22,2020-03-02 18:44:58.152206,2020-03-02 18:45:29.922205,LGN,DAY,1.24,1.24,801,5,7.857,4.636,6.344,LPGS_15.3.1c,38.34222765,150.45293739,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.11""N","121°14'12.88""W","41°23'26.05""N","122°34'57.18""W","41°20'52.51""N","119°50'22.96""W","39°17'26.05""N","122°35'43.08""W","39°15'03.38""N","119°56'09.71""W",40.33253,-121.23691,41.39057,-122.58255,41.34792,-119.83971,39.29057,-122.5953,39.25094,-119.93603,LC08_L2SP_044032_20200302_20200822_02_T1,LC80440322020062LGN00
LC08_L2SP_045032_20200309_20200822_02_T1,LC08_L1TP_045032_20200309_20200822_02_T1,LC80450322020069LGN00,2020-03-09,T1,2,45,32,45,32,NADIR,0.0,2020/08/22,2020/08/22,2020-03-09 18:51:06.072875,2020-03-09 18:51:37.842874,LGN,DAY,35.52,34.89,808,5,6.606,4.596,4.744,LPGS_15.3.1c,41.00503005,149.57615286,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.79""N","122°47'02.47""W","41°22'57.72""N","124°10'06.49""W","41°22'38.78""N","121°23'42.54""W","39°15'41.15""N","124°07'56.82""W","39°15'23.58""N","121°26'40.56""W",40.33272,-122.78402,41.3827,-124.16847,41.37744,-121.39515,39.26143,-124.13245,39.25655,-121.4446,LC08_L2SP_045032_20200309_20200822_02_T1,LC80450322020069LGN00
LC08_L2SP_045032_20200325_20200822_02_T1,LC08_L1TP_045032_20200325_20200822_02_T1,LC80450322020085LGN00,2020-03-25,T1,2,45,32,45,32,NADIR,0.0,2020/08/22,2020/08/22,2020-03-25 18:50:57.645361,2020-03-25 18:51:29.41536,LGN,DAY,41.26,40.51,390,5,7.304,5.043,5.283,LPGS_15.3.1c,47.23409974,147.48977066,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.73""N","122°47'11.58""W","41°22'57.58""N","124°10'19.38""W","41°22'38.96""N","121°23'55.43""W","39°15'41.04""N","124°08'09.31""W","39°15'23.76""N","121°26'53.09""W",40.33298,-122.78655,41.38266,-124.17205,41.37749,-121.39873,39.2614,-124.13592,39.2566,-121.44808,LC08_L2SP_045032_20200325_20200822_02_T1,LC80450322020085LGN00
LC08_L2SP_044032_20200403_20200822_02_T1,LC08_L1TP_044032_20200403_20200822_02_T1,LC80440322020094LGN00,2020-04-03,T1,2,44,32,44,32,NADIR,0.0,2020/08/22,2020/08/22,2020-04-03 18:44:41.342943,2020-04-03 18:45:13.112942,LGN,DAY,0.53,0.53,725,5,7.222,4.323,5.785,LPGS_15.3.1c,50.67205583,146.1625958,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.22""N","121°14'27.38""W","41°23'26.12""N","122°35'10.10""W","41°20'52.84""N","119°50'35.84""W","39°17'26.09""N","122°35'55.61""W","39°15'03.71""N","119°56'22.20""W",40.33256,-121.24094,41.39059,-122.58614,41.34801,-119.84329,39.29058,-122.59878,39.25103,-119.9395,LC08_L2SP_044032_20200403_20200822_02_T1,LC80440322020094LGN00
LC08_L2SP_045032_20200410_20200822_02_T1,LC08_L1TP_045032_20200410_20200822_02_T1,LC80450322020101LGN00,2020-04-10,T1,2,45,32,45,32,NADIR,0.0,2020/08/22,2020/08/22,2020-04-10 18:50:49.717696,2020-04-10 18:51:21.487695,LGN,DAY,18.3,18.05,823,5,5.873,4.114,4.191,LPGS_15.3.1c,53.23800751,144.99523545,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.73""N","122°47'43.84""W","41°23'07.04""N","124°10'45.41""W","41°22'49.04""N","121°24'21.02""W","39°15'40.79""N","124°08'34.37""W","39°15'24.08""N","121°27'18.11""W",40.33298,-122.79551,41.38529,-124.17928,41.38029,-121.40584,39.26133,-124.14288,39.25669,-121.45503,LC08_L2SP_045032_20200410_20200822_02_T1,LC80450322020101LGN00
LC08_L2SP_044032_20200419_20200822_02_T1,LC08_L1TP_044032_20200419_20200822_02_T1,LC80440322020110LGN00,2020-04-19,T1,2,44,32,44,32,NADIR,0.0,2020/08/22,2020/08/22,2020-04-19 18:44:35.038245,2020-04-19 18:45:06.808244,LGN,DAY,54.33,54.33,221,5,7.26,4.633,5.589,LPGS_15.3.1c,56.31873499,143.25763534,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.58""N","121°15'30.17""W","41°23'26.34""N","122°36'14.69""W","41°20'54.60""N","119°51'40.28""W","39°17'26.30""N","122°36'58.21""W","39°15'05.36""N","119°57'24.70""W",40.33266,-121.25838,41.39065,-122.60408,41.3485,-119.86119,39.29064,-122.61617,39.25149,-119.95686,LC08_L2SP_044032_20200419_20200822_02_T1,LC80440322020110LGN00
LC08_L2SP_045032_20200426_20200822_02_T1,LC08_L1TP_045032_20200426_20200822_02_T1,LC80450322020117LGN00,2020-04-26,T1,2,45,32,45,32,NADIR,0.0,2020/08/22,2020/08/22,2020-04-26 18:50:42.295655,2020-04-26 18:51:14.065654,LGN,DAY,0.88,2.32,1271,5,4.682,3.1,3.51,LPGS_15.3.1c,58.49573679,141.68248217,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.40""N","122°48'36.29""W","41°22'56.78""N","124°11'36.89""W","41°22'40.01""N","121°25'12.90""W","39°15'40.32""N","124°09'24.41""W","39°15'24.77""N","121°28'08.18""W",40.33289,-122.81008,41.38244,-124.19358,41.37778,-121.42025,39.2612,-124.15678,39.25688,-121.46894,LC08_L2SP_045032_20200426_20200822_02_T1,LC80450322020117LGN00
LC08_L2SP_044032_20200505_20200820_02_T1,LC08_L1TP_044032_20200505_20200820_02_T1,LC80440322020126LGN00,2020-05-05,T1,2,44,32,44,32,NADIR,0.0,2020/08/20,2020/08/20,2020-05-05 18:44:26.176289,2020-05-05 18:44:57.946288,LGN,DAY,4.59,4.59,1050,5,5.519,3.681,4.112,LPGS_15.3.1c,60.94426879,139.38385422,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.58""N","121°16'06.38""W","41°23'26.48""N","122°36'53.46""W","41°20'55.68""N","119°52'18.98""W","39°17'16.69""N","122°37'35.83""W","39°14'56.62""N","119°58'02.64""W",40.33266,-121.26844,41.39069,-122.61485,41.3488,-119.87194,39.28797,-122.62662,39.24906,-119.9674,LC08_L2SP_044032_20200505_20200820_02_T1,LC80440322020126LGN00
LC08_L2SP_044032_20200521_20200820_02_T1,LC08_L1TP_044032_20200521_20200820_02_T1,LC80440322020142LGN00,2020-05-21,T1,2,44,32,44,32,NADIR,0.0,2020/08/20,2020/08/20,2020-05-21 18:44:27.492275,2020-05-21 18:44:59.262274,LGN,DAY,29.81,29.81,799,5,5.464,3.765,3.959,LPGS_15.3.1c,64.19386019,134.9133463,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.08""N","121°12'58.25""W","41°23'25.76""N","122°33'39.67""W","41°20'50.35""N","119°49'05.63""W","39°17'25.76""N","122°34'27.95""W","39°15'01.40""N","119°54'54.72""W",40.3328,-121.21618,41.39049,-122.56102,41.34732,-119.81823,39.29049,-122.57443,39.25039,-119.9152,LC08_L2SP_044032_20200521_20200820_02_T1,LC80440322020142LGN00
LC08_L2SP_045032_20200528_20200820_02_T1,LC08_L1TP_045032_20200528_20200820_02_T1,LC80450322020149LGN00,2020-05-28,T1,2,45,32,45,32,NADIR,0.0,2020/08/20,2020/08/20,2020-05-28 18:50:39.396115,2020-05-28 18:51:11.166115,LGN,DAY,0.23,1.66,1320,5,4.557,3.242,3.202,LPGS_15.3.1c,65.09760979,132.92011533,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.19""N","122°45'07.06""W","41°23'08.59""N","124°08'10.43""W","41°22'46.85""N","121°21'46.08""W","39°15'42.23""N","124°06'04.18""W","39°15'22.07""N","121°24'47.95""W",40.33283,-122.75196,41.38572,-124.13623,41.37968,-121.3628,39.26173,-124.10116,39.25613,-121.41332,LC08_L2SP_045032_20200528_20200820_02_T1,LC80450322020149LGN00
LC08_L2SP_044032_20200606_20200824_02_T1,LC08_L1TP_044032_20200606_20200824_02_T1,LC80440322020158LGN00,2020-06-06,T1,2,44,32,44,32,NADIR,0.0,2020/08/24,2020/08/24,2020-06-06 18:44:34.735245,2020-06-06 18:45:06.505244,LGN,DAY,25.3,25.3,516,5,6.23,4.343,4.467,LPGS_15.3.1c,65.79621069,130.64976426,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.79""N","121°12'50.04""W","41°23'25.73""N","122°33'26.75""W","41°20'49.99""N","119°48'52.74""W","39°17'25.73""N","122°34'15.42""W","39°15'01.08""N","119°54'42.23""W",40.33272,-121.2139,41.39048,-122.55743,41.34722,-119.81465,39.29048,-122.57095,39.2503,-119.91173,LC08_L2SP_044032_20200606_20200824_02_T1,LC80440322020158LGN00
LC08_L2SP_045033_20200613_20200823_02_T1,LC08_L1TP_045033_20200613_20200823_02_T1,LC80450332020165LGN00,2020-06-13,T1,2,45,33,45,33,NADIR,0.0,2020/08/23,2020/08/23,2020-06-13 18:51:13.699951,2020-06-13 18:51:45.46995,LGN,DAY,33.59,37.19,547,5,5.318,3.592,3.922,LPGS_15.3.1c,66.65478299,126.09790521,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"38°54'14.80""N","123°12'39.71""W","39°57'13.10""N","124°34'32.74""W","39°57'31.36""N","121°51'26.28""W","37°49'36.48""N","124°31'45.98""W","37°49'53.44""N","121°53'27.24""W",38.90411,-123.21103,39.95364,-124.57576,39.95871,-121.8573,37.8268,-124.52944,37.83151,-121.8909,LC08_L2SP_045033_20200613_20200823_02_T1,LC80450332020165LGN00
LC08_L2SP_044032_20200622_20200823_02_T1,LC08_L1TP_044032_20200622_20200823_02_T1,LC80440322020174LGN00,2020-06-22,T1,2,44,32,44,32,NADIR,0.0,2020/08/23,2020/08/23,2020-06-22 18:44:43.908555,2020-06-22 18:45:15.678554,LGN,DAY,0.05,0.05,1041,5,4.743,3.215,3.487,LPGS_15.3.1c,65.83727775,128.20709293,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.65""N","121°13'15.56""W","41°23'25.84""N","122°33'52.60""W","41°20'50.71""N","119°49'18.52""W","39°17'25.84""N","122°34'40.48""W","39°15'01.73""N","119°55'07.21""W",40.33268,-121.22099,41.39051,-122.56461,41.34742,-119.82181,39.29051,-122.57791,39.25048,-119.91867,LC08_L2SP_044032_20200622_20200823_02_T1,LC80440322020174LGN00
LC08_L2SP_045032_20200629_20200823_02_T1,LC08_L1TP_045032_20200629_20200823_02_T1,LC80450322020181LGN00,2020-06-29,T1,2,45,32,45,32,NADIR,0.0,2020/08/23,2020/08/23,2020-06-29 18:50:58.076055,2020-06-29 18:51:29.846055,LGN,DAY,0.23,0.23,1344,5,3.944,2.808,2.769,LPGS_15.3.1c,65.43040174,128.02299399,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.12""N","122°45'58.72""W","41°23'08.09""N","124°09'02.09""W","41°22'47.60""N","121°22'37.74""W","39°15'41.76""N","124°06'54.22""W","39°15'22.75""N","121°25'38.03""W",40.33281,-122.76631,41.38558,-124.15058,41.37989,-121.37715,39.2616,-124.11506,39.25632,-121.42723,LC08_L2SP_045032_20200629_20200823_02_T1,LC80450322020181LGN00
LC08_L2SP_044032_20200708_20200912_02_T1,LC08_L1TP_044032_20200708_20200912_02_T1,LC80440322020190LGN00,2020-07-08,T1,2,44,32,44,32,NADIR,0.0,2020/09/12,2020/09/12,2020-07-08 18:44:51.053417,2020-07-08 18:45:22.823416,LGN,DAY,0.01,0.01,1048,5,5.241,3.598,3.811,LPGS_15.3.1,64.5854457,128.65455452,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.40""N","121°13'14.20""W","41°23'25.84""N","122°33'52.60""W","41°20'50.71""N","119°49'18.52""W","39°17'25.84""N","122°34'40.48""W","39°15'01.73""N","119°55'07.21""W",40.33289,-121.22061,41.39051,-122.56461,41.34742,-119.82181,39.29051,-122.57791,39.25048,-119.91867,LC08_L2SP_044032_20200708_20200912_02_T1,LC80440322020190LGN00
LC08_L2SP_045032_20200715_20200912_02_T1,LC08_L1TP_045032_20200715_20200912_02_T1,LC80450322020197LGN00,2020-07-15,T1,2,45,32,45,32,NADIR,0.0,2020/09/12,2020/09/12,2020-07-15 18:51:04.356899,2020-07-15 18:51:36.126898,LGN,DAY,0.15,1.72,1343,5,3.751,2.678,2.626,LPGS_15.3.1,63.69887364,129.78017797,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.04""N","122°45'47.12""W","41°23'08.20""N","124°08'49.16""W","41°22'47.42""N","121°22'24.82""W","39°15'41.90""N","124°06'41.72""W","39°15'22.57""N","121°25'25.50""W",40.33279,-122.76309,41.38561,-124.14699,41.37984,-121.37356,39.26164,-124.11159,39.25627,-121.42375,LC08_L2SP_045032_20200715_20200912_02_T1,LC80450322020197LGN00
LC08_L2SP_044032_20200724_20200910_02_T1,LC08_L1TP_044032_20200724_20200910_02_T1,LC80440322020206LGN00,2020-07-24,T1,2,44,32,44,32,NADIR,0.0,2020/09/10,2020/09/10,2020-07-24 18:44:56.232453,2020-07-24 18:45:28.002452,LGN,DAY,0.4,0.4,1017,5,5.462,3.839,3.885,LPGS_15.3.1,62.28922139,131.92872293,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.18""N","121°12'50.87""W","41°23'25.73""N","122°33'26.75""W","41°20'50.35""N","119°49'05.63""W","39°17'25.73""N","122°34'15.42""W","39°15'01.40""N","119°54'54.72""W",40.33255,-121.21413,41.39048,-122.55743,41.34732,-119.81823,39.29048,-122.57095,39.25039,-119.9152,LC08_L2SP_044032_20200724_20200910_02_T1,LC80440322020206LGN00
LC08_L2SP_045032_20200731_20200908_02_T1,LC08_L1TP_045032_20200731_20200908_02_T1,LC80450322020213LGN00,2020-07-31,T1,2,45,32,45,32,NADIR,0.0,2020/09/08,2020/09/08,2020-07-31 18:51:08.66739,2020-07-31 18:51:40.437389,LGN,DAY,0.47,1.98,1307,5,3.775,2.587,2.75,LPGS_15.3.1,60.99660796,134.05578064,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.68""N","122°45'12.78""W","41°23'08.59""N","124°08'10.43""W","41°22'46.85""N","121°21'46.08""W","39°15'42.23""N","124°06'04.18""W","39°15'22.07""N","121°24'47.95""W",40.33269,-122.75355,41.38572,-124.13623,41.37968,-121.3628,39.26173,-124.10116,39.25613,-121.41332,LC08_L2SP_045032_20200731_20200908_02_T1,LC80450322020213LGN00
LC08_L2SP_044032_20200809_20200918_02_T1,LC08_L1TP_044032_20200809_20200918_02_T1,LC80440322020222LGN00,2020-08-09,T1,2,44,32,44,32,NADIR,0.0,2020/09/18,2020/09/18,2020-08-09 18:44:59.37316,2020-08-09 18:45:31.143159,LGN,DAY,0.01,0.01,989,5,5.384,3.593,4.009,LPGS_15.3.1,59.09517094,137.19767173,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.18""N","121°12'05.29""W","41°23'25.58""N","122°32'48.01""W","41°20'48.95""N","119°48'14.08""W","39°17'25.58""N","122°33'37.84""W","39°15'00.07""N","119°54'04.72""W",40.33255,-121.20147,41.39044,-122.54667,41.34693,-119.80391,39.29044,-122.56051,39.25002,-119.90131,LC08_L2SP_044032_20200809_20200918_02_T1,LC80440322020222LGN00
LC08_L2SP_044032_20200825_20200905_02_T1,LC08_L1TP_044032_20200825_20200905_02_T1,LC80440322020238LGN00,2020-08-25,T1,2,44,32,44,32,NADIR,0.0,2020/09/05,2020/09/05,2020-08-25 18:45:07.35061,2020-08-25 18:45:39.120609,LGN,DAY,14.07,14.07,767,5,5.821,3.847,4.369,LPGS_15.3.1,55.06899991,143.34306096,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.19""N","121°12'45.61""W","41°23'25.73""N","122°33'26.75""W","41°20'49.99""N","119°48'52.74""W","39°17'25.73""N","122°34'15.42""W","39°15'01.08""N","119°54'42.23""W",40.33283,-121.21267,41.39048,-122.55743,41.34722,-119.81465,39.29048,-122.57095,39.2503,-119.91173,LC08_L2SP_044032_20200825_20200905_02_T1,LC80440322020238LGN00
LC08_L2SP_045032_20200901_20200906_02_T1,LC08_L1TP_045032_20200901_20200906_02_T1,LC80450322020245LGN00,2020-09-01,T1,2,45,32,45,32,NADIR,0.0,2020/09/06,2020/09/06,2020-09-01 18:51:21.470538,2020-09-01 18:51:53.240537,LGN,DAY,12.2,13.6,1295,5,4.679,3.001,3.589,LPGS_15.3.1,53.07257741,146.05805039,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.68""N","122°45'43.78""W","41°23'08.20""N","124°08'49.16""W","41°22'47.42""N","121°22'24.82""W","39°15'41.90""N","124°06'41.72""W","39°15'22.57""N","121°25'25.50""W",40.33269,-122.76216,41.38561,-124.14699,41.37984,-121.37356,39.26164,-124.11159,39.25627,-121.42375,LC08_L2SP_045032_20200901_20200906_02_T1,LC80450322020245LGN00
LC08_L2SP_044032_20200910_20200919_02_T1,LC08_L1TP_044032_20200910_20200919_02_T1,LC80440322020254LGN00,2020-09-10,T1,2,44,32,44,32,NADIR,0.0,2020/09/19,2020/09/19,2020-09-10 18:45:14.221847,2020-09-10 18:45:45.991847,LGN,DAY,28.75,28.75,959,5,6.252,3.917,4.873,LPGS_15.3.1,50.32515255,149.40568843,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.87""N","121°13'23.92""W","41°23'25.87""N","122°34'05.52""W","41°20'51.07""N","119°49'31.40""W","39°17'25.87""N","122°34'52.97""W","39°15'02.09""N","119°55'19.70""W",40.33302,-121.22331,41.39052,-122.5682,41.34752,-119.82539,39.29052,-122.58138,39.25058,-119.92214,LC08_L2SP_044032_20200910_20200919_02_T1,LC80440322020254LGN00
LC08_L2SP_045032_20200917_20201005_02_T1,LC08_L1TP_045032_20200917_20201005_02_T1,LC80450322020261LGN00,2020-09-17,T1,2,45,32,45,32,NADIR,0.0,2020/10/05,2020/10/05,2020-09-17 18:51:27.406014,2020-09-17 18:51:59.176014,LGN,DAY,9.82,11.21,1179,5,5.656,3.659,4.313,LPGS_15.3.1,48.06584163,151.83837155,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.58""N","122°46'15.02""W","41°23'07.94""N","124°09'14.98""W","41°22'47.78""N","121°22'50.63""W","39°15'41.65""N","124°07'06.74""W","39°15'22.93""N","121°25'50.52""W",40.33266,-122.77084,41.38554,-124.15416,41.37994,-121.38073,39.26157,-124.11854,39.25637,-121.4307,LC08_L2SP_045032_20200917_20201005_02_T1,LC80450322020261LGN00
LC08_L2SP_044032_20200926_20201008_02_T1,LC08_L1TP_044032_20200926_20201008_02_T1,LC80440322020270LGN00,2020-09-26,T1,2,44,32,44,32,NADIR,0.0,2020/10/08,2020/10/08,2020-09-26 18:45:18.966465,2020-09-26 18:45:50.736464,LGN,DAY,2.7,2.7,912,5,7.046,3.957,5.83,LPGS_15.3.1,45.05173868,154.66927115,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.50""N","121°13'46.31""W","41°23'25.98""N","122°34'31.37""W","41°20'51.79""N","119°49'57.18""W","39°17'25.94""N","122°35'18.02""W","39°15'02.74""N","119°55'44.72""W",40.33264,-121.22953,41.39055,-122.57538,41.34772,-119.83255,39.29054,-122.58834,39.25076,-119.92909,LC08_L2SP_044032_20200926_20201008_02_T1,LC80440322020270LGN00
LC08_L2SP_045032_20201003_20201015_02_T1,LC08_L1TP_045032_20201003_20201015_02_T1,LC80450322020277LGN00,2020-10-03,T1,2,45,32,45,32,NADIR,0.0,2020/10/15,2020/10/15,2020-10-03 18:51:31.079288,2020-10-03 18:52:02.849288,LGN,DAY,5.57,7.15,1247,5,5.876,3.583,4.657,LPGS_15.3.1,42.65515776,156.61331502,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.84""N","122°46'29.21""W","41°23'07.84""N","124°09'27.90""W","41°22'47.96""N","121°23'03.55""W","39°15'41.54""N","124°07'19.27""W","39°15'23.08""N","121°26'03.05""W",40.33301,-122.77478,41.38551,-124.15775,41.37999,-121.38432,39.26154,-124.12202,39.25641,-121.43418,LC08_L2SP_045032_20201003_20201015_02_T1,LC80450322020277LGN00
LC08_L2SP_044032_20201012_20201105_02_T1,LC08_L1TP_044032_20201012_20201105_02_T1,LC80440322020286LGN00,2020-10-12,T1,2,44,32,44,32,NADIR,0.0,2020/11/05,2020/11/05,2020-10-12 18:45:21.133084,2020-10-12 18:45:52.903083,LGN,DAY,0.01,0.01,887,5,7.428,3.968,6.28,LPGS_15.3.1,39.56443561,158.72827417,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.58""N","121°13'45.30""W","41°23'25.98""N","122°34'31.37""W","41°20'51.79""N","119°49'57.18""W","39°17'25.94""N","122°35'18.02""W","39°15'02.74""N","119°55'44.72""W",40.33294,-121.22925,41.39055,-122.57538,41.34772,-119.83255,39.29054,-122.58834,39.25076,-119.92909,LC08_L2SP_044032_20201012_20201105_02_T1,LC80440322020286LGN00
LC08_L2SP_045032_20201019_20201105_02_T1,LC08_L1TP_045032_20201019_20201105_02_T1,LC80450322020293LGN00,2020-10-19,T1,2,45,32,45,32,NADIR,0.0,2020/11/05,2020/11/05,2020-10-19 18:51:32.094264,2020-10-19 18:52:03.864264,LGN,DAY,0.15,0.15,1231,5,6.663,3.411,5.724,LPGS_15.3.1,37.19089074,160.06214592,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.80""N","122°46'21.47""W","41°23'07.84""N","124°09'27.90""W","41°22'47.96""N","121°23'03.55""W","39°15'41.54""N","124°07'19.27""W","39°15'23.08""N","121°26'03.05""W",40.333,-122.77263,41.38551,-124.15775,41.37999,-121.38432,39.26154,-124.12202,39.25641,-121.43418,LC08_L2SP_045032_20201019_20201105_02_T1,LC80450322020293LGN00
